"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43524.7372083333,1500958,1.0,2,147,0.0011111111111111111,236,121,170
43524.7372199074,1500968,0.7,1,147,0.0002722222222222222,329,381,163
43524.7372280093,1500975,60.0,0,147,0.020833333333333332,2094,3955,1930
43524.7379224537,1501575,39.6,1,147,0.015399999999999999,495,294,507
43524.7383807870,1501971,1.3,2,148,0.0012277777777777779,496,197,403
43524.7383958333,1501984,1.8,2,149,0.0014222222222222221,521,297,655
43524.7384166667,1502002,3.4,2,150,0.0020444444444444447,1306,1201,1580
43524.7384560185,1502036,1.0,2,151,0.0011111111111111111,249,353,184
43524.7384675926,1502046,2.7,2,152,0.0017722222222222223,778,444,549
43524.7384988426,1502073,1.2,2,153,0.0011888888888888889,425,349,290
43524.7385127315,1502085,2343.2,1,153,0.9112444444444443,2632,1829,3242
43524.7656331019,1525517,0.8,2,154,0.0010333333333333334,208,95,133
43524.7656423611,1525525,2.0,2,155,0.0015,541,292,327
43524.7656655093,1525545,1.1,2,156,0.0011500000000000002,213,187,150
43524.7656782407,1525556,2.1,2,157,0.0015388888888888887,297,238,334
43524.7657025463,1525577,4.5,2,158,0.0024722222222222224,766,1039,1125
43524.7657546296,1525622,1.6,2,159,0.0013444444444444445,410,377,464
43524.7657731481,1525638,1.1,2,160,0.0011500000000000002,271,167,244
43524.7657858796,1525649,1.2,2,161,0.0011888888888888889,200,190,278
43524.7657997685,1525661,1.2,2,162,0.0011888888888888889,246,188,284
43524.7658136574,1525673,1.0,2,163,0.0011111111111111111,313,182,298
43524.7658252315,1525683,1.1,2,164,0.0011500000000000002,741,250,352
43524.7658379630,1525694,1.8,2,165,0.0014222222222222221,539,283,465
43524.7658587963,1525712,1.1,2,166,0.0011500000000000002,237,174,269
43524.7658715278,1525723,1.7,2,167,0.0013833333333333334,428,293,411
43524.7658912037,1525740,1.1,2,168,0.0011500000000000002,312,161,239
43524.7659039352,1525751,1.1,2,169,0.0011500000000000002,374,180,159
43524.7659166667,1525762,1.6,2,170,0.0013444444444444445,414,306,363
43524.7659351852,1525778,1.7,2,171,0.0013833333333333334,482,253,371
43524.7659548611,1525795,1.0,2,172,0.0011111111111111111,299,131,232
43524.7659664352,1525805,1.1,2,173,0.0011500000000000002,259,205,232
43524.7659791667,1525816,1.0,2,174,0.0011111111111111111,254,130,210
43524.7659907407,1525826,1.2,2,175,0.0011888888888888889,460,282,326
43524.7660046296,1525838,4.8,2,176,0.0025888888888888884,573,394,928
43524.7660601852,1525886,1.0,2,177,0.0011111111111111111,196,55,211
43524.7660717593,1525896,2.9,2,178,0.0018499999999999999,351,200,555
43524.7661053241,1525925,1.2,2,179,0.0011888888888888889,217,90,216
43524.7661192130,1525937,1.1,2,180,0.0011500000000000002,267,67,268
43524.7661319444,1525948,1.1,2,181,0.0011500000000000002,265,79,237
43524.7661446759,1525959,1.1,2,182,0.0011500000000000002,224,78,303
43524.7661574074,1525970,3.1,2,183,0.0019277777777777778,378,249,544
43524.7661932870,1526001,1.2,2,184,0.0011888888888888889,162,74,198
43524.7662071759,1526013,1.4,2,185,0.0012666666666666666,178,100,286
43524.7662233796,1526027,3.7,2,186,0.002161111111111111,607,398,799
43524.7662662037,1526064,436.1,1,186,0.16959444444444444,3207,2701,3037
43524.7713136574,1530425,5.2,2,187,0.0027444444444444448,1029,1159,1320
43524.7713738426,1530477,0.7,2,188,0.0009944444444444445,112,92,74
43524.7713819444,1530484,1.2,2,189,0.0011888888888888889,236,185,228
43524.7713958333,1530496,2.6,2,190,0.0017333333333333335,330,402,377
43524.7714259259,1530522,2.0,2,191,0.0015,538,520,550
43524.7714490741,1530542,1.7,2,192,0.0013833333333333334,225,184,351
43524.7714687500,1530559,2.6,2,193,0.0017333333333333335,399,382,703
43524.7714988426,1530585,0.7,2,194,0.0009944444444444445,150,151,163
43524.7715069444,1530592,0.7,2,195,0.0009944444444444445,97,134,118
43524.7715150463,1530599,2.3,2,196,0.0016166666666666664,349,363,417
43524.7715416667,1530622,2.2,2,197,0.0015777777777777782,375,444,482
43524.7715671296,1530644,10.7,1,197,0.0041611111111111111,1110,1127,1184
43524.7716909722,1530751,1.4,2,198,0.0012666666666666666,524,384,446
43524.7717071759,1530765,2.1,2,199,0.0015388888888888887,943,646,936
43524.7717314815,1530786,2.6,2,200,0.0017333333333333335,1020,672,832
43524.7717615741,1530812,6.7,1,200,0.0026055555555555554,1107,1216,1098
43524.7718391204,1530879,1.5,2,201,0.0013055555555555557,581,370,375
43524.7718564815,1530894,44.5,1,201,0.017305555555555553,593,579,750
43524.7723715278,1531339,0.7,2,202,0.0009944444444444445,165,94,154
43524.7723796296,1531346,64.3,1,202,0.025005555555555555,2421,1419,2107
