"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43523.6477280093,6021677,1.1,2,17340,0.0011500000000000002,920,854,898
43523.6477407407,6021688,1.1,2,17341,0.0011500000000000002,1420,530,898
43523.6477534722,6021699,1.0,2,17342,0.0011111111111111111,1077,628,574
43523.6477650463,6021709,0.9,2,17343,0.0010722222222222222,1190,873,842
43523.6477754630,6021718,1.2,2,17344,0.0011888888888888889,1446,702,902
43523.6477893519,6021730,1.0,2,17345,0.0011111111111111111,1093,535,806
43523.6478009259,6021740,1.8,2,17346,0.0014222222222222221,1064,1031,1261
43523.6478217593,6021758,1.1,2,17347,0.0011500000000000002,218,249,282
43523.6478344907,6021769,1.6,2,17348,0.0013444444444444445,221,380,349
43523.6478530093,6021785,1.4,2,17349,0.0012666666666666666,355,504,394
43523.6478692130,6021799,1.3,2,17350,0.0012277777777777779,573,505,602
43523.6478842593,6021812,1.2,2,17351,0.0011888888888888889,1007,552,1177
43523.6478981481,6021824,17.3,1,17351,0.0067277777777777778,1975,2450,2785
43523.6480983796,6021997,5.3,2,17352,0.0027833333333333334,696,414,592
43523.6481597222,6022050,9.2,1,17352,0.0035777777777777774,693,946,741
43523.6482662037,6022142,3.7,2,17353,0.002161111111111111,312,366,315
43523.6483090278,6022179,1.8,2,17354,0.0014222222222222221,570,524,632
43523.6483298611,6022197,4.1,2,17355,0.0023166666666666665,269,361,356
43523.6483773148,6022238,3.4,2,17356,0.0020444444444444447,373,421,419
43523.6484166667,6022272,8.4,1,17356,0.0032666666666666664,760,1360,1341
43523.6485138889,6022356,2.1,2,17357,0.0015388888888888887,376,541,514
43523.6485381944,6022377,3.2,2,17358,0.0019666666666666665,972,1271,1055
43523.6485752315,6022409,4.3,2,17359,0.0023944444444444438,5489,3028,3855
43523.6486250000,6022452,2.2,2,17360,0.0015777777777777782,2084,1596,1780
43523.6486504630,6022474,2.2,2,17361,0.0015777777777777782,1436,1326,1517
43523.6486759259,6022496,2.1,2,17362,0.0015388888888888887,2299,1438,2288
43523.6487002315,6022517,1.1,2,17363,0.0011500000000000002,1322,1054,1388
43523.6487129630,6022528,1.1,2,17364,0.0011500000000000002,754,623,800
43523.6487256944,6022539,1.2,2,17365,0.0011888888888888889,1278,650,1106
43523.6487395833,6022551,1.3,2,17366,0.0012277777777777779,1588,1067,1445
43523.6487546296,6022564,1.6,2,17367,0.0013444444444444445,1522,808,1349
43523.6487731481,6022580,2.1,2,17368,0.0015388888888888887,2353,1555,2261
43523.6487974537,6022601,1.1,2,17369,0.0011500000000000002,1137,523,687
43523.6488101852,6022612,1.0,2,17370,0.0011111111111111111,812,527,721
43523.6488217593,6022622,1.3,2,17371,0.0012277777777777779,1714,1236,1082
43523.6488368056,6022635,1.2,2,17372,0.0011888888888888889,1201,1317,1437
43523.6488506944,6022647,1.5,2,17373,0.0013055555555555557,917,858,1002
43523.6488680556,6022662,1.3,2,17374,0.0012277777777777779,1483,1046,1280
43523.6488831019,6022675,0.7,2,17375,0.0009944444444444445,882,642,842
43523.6488912037,6022682,0.7,2,17376,0.0009944444444444445,456,616,850
43523.6488993056,6022689,1.1,2,17377,0.0011500000000000002,1101,557,867
43523.6489120370,6022700,1.0,2,17378,0.0011111111111111111,993,588,745
43523.6489236111,6022710,1.2,2,17379,0.0011888888888888889,2073,1433,1420
43523.6489375000,6022722,1.6,2,17380,0.0013444444444444445,1434,1186,1694
43523.6489560185,6022738,1.0,2,17381,0.0011111111111111111,1491,715,1417
43523.6489675926,6022748,1.0,2,17382,0.0011111111111111111,1256,954,1213
43523.6489791667,6022758,1.0,2,17383,0.0011111111111111111,979,985,1054
43523.6489907407,6022768,1.0,2,17384,0.0011111111111111111,1378,909,980
43523.6490023148,6022778,1.0,2,17385,0.0011111111111111111,1384,973,1463
43523.6490138889,6022788,1.0,2,17386,0.0011111111111111111,1515,1057,1416
43523.6490254630,6022798,1.1,2,17387,0.0011500000000000002,1401,1059,1262
43523.6490381944,6022809,1.0,2,17388,0.0011111111111111111,1788,881,1318
43523.6490497685,6022819,1.0,2,17389,0.0011111111111111111,1328,936,1325
43523.6490613426,6022829,1.0,2,17390,0.0011111111111111111,1010,849,954
43523.6490729167,6022839,1.1,2,17391,0.0011500000000000002,1708,931,1371
43523.6490856481,6022850,1.0,2,17392,0.0011111111111111111,1213,823,1258
43523.6490972222,6022860,1.0,2,17393,0.0011111111111111111,1073,967,1249
