"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43534.6504895833,2290023,15.2,1,779,0.00591111111111111,14244,14442,14110
43534.6506655093,2290175,3.3,2,780,0.0020055555555555556,3507,3404,3616
43534.6507037037,2290208,21.6,1,780,0.0083999999999999995,12171,12352,11962
43534.6509537037,2290424,17.4,0,780,0.0060416666666666665,22262,23217,22915
43534.6511550926,2290598,5.3,1,780,0.0020611111111111108,920,1104,969
43534.6512164352,2290651,5.6,2,781,0.0028999999999999998,5180,4987,5316
43534.6512812500,2290707,25.2,1,781,0.0097999999999999979,11126,11487,11250
43534.6515729167,2290959,66.7,0,781,0.023159722222222224,74260,75824,78476
43534.6523449074,2291626,22.7,1,781,0.0088277777777777764,2836,3221,3360
43534.6526076389,2291853,4.5,2,782,0.0024722222222222224,5669,5942,5704
43534.6526597222,2291898,107.2,1,782,0.041688888888888886,27997,28241,28234
43534.6539004630,2292970,5.9,2,783,0.0030166666666666666,7041,7676,7323
43534.6539687500,2293029,4.6,2,784,0.0025111111111111107,4263,4376,4366
43534.6540219907,2293075,2.4,2,785,0.0016555555555555555,2831,2616,2885
43534.6540497685,2293099,3.5,2,786,0.0020833333333333333,3741,4066,3810
43534.6540902778,2293134,4.4,2,787,0.0024333333333333334,4869,4435,4288
43534.6541412037,2293178,3.8,2,788,0.0021999999999999997,1844,1828,2074
43534.6541851852,2293216,80.5,1,788,0.031305555555555552,24722,24796,26016
43534.6551168981,2294021,3.9,2,789,0.0022388888888888884,3803,4123,4005
43534.6551620370,2294060,7.8,1,789,0.0030333333333333332,10577,11258,11344
43534.6552523148,2294138,3.6,2,790,0.0021222222222222224,2295,2501,2293
43534.6552939815,2294174,9.0,1,790,0.0035000000000000001,4366,4333,4397
43534.6553981481,2294264,5.9,2,791,0.0030166666666666666,6944,6527,6858
43534.6554664352,2294323,17.3,1,791,0.0067277777777777778,16367,16835,17656
43534.6556666667,2294496,3.8,2,792,0.0021999999999999997,4228,4280,4954
43534.6557106481,2294534,8.5,1,792,0.0033055555555555551,2674,2512,2512
43534.6558090278,2294619,2.9,2,793,0.0018499999999999999,2478,2423,2470
43534.6558425926,2294648,57.1,1,793,0.022205555555555555,35851,35659,36806
43534.6565034722,2295219,4.0,2,794,0.0022777777777777774,4727,4770,4799
43534.6565497685,2295259,8.1,1,794,0.0031499999999999996,11690,12552,12071
43534.6566435185,2295340,2.4,2,795,0.0016555555555555555,2654,2533,2809
43534.6566712963,2295364,21.2,1,795,0.0082444444444444431,21630,23409,22342
43534.6569166667,2295576,4.5,2,796,0.0024722222222222224,5619,5465,5718
43534.6569687500,2295621,1.9,2,797,0.0014611111111111112,2423,2288,2210
43534.6569907407,2295640,3.3,2,798,0.0020055555555555556,4724,4849,4786
43534.6570289352,2295673,0.9,1,798,0.00035,1327,1345,1219
43534.6570393518,2295682,38.0,0,798,0.013194444444444444,36885,38636,36755
43534.6574791667,2296062,13.1,1,798,0.005094444444444444,589,700,961
43534.6576307870,2296193,5.7,2,799,0.0029388888888888889,5176,5140,5731
43534.6576967593,2296250,6.5,1,799,0.0025277777777777777,8195,8407,8529
43534.6577719907,2296315,3.1,2,800,0.0019277777777777778,2930,2759,2855
43534.6578078704,2296346,4.3,2,801,0.0023944444444444438,2280,2278,2658
43534.6578576389,2296389,9.2,1,801,0.0035777777777777774,2108,2226,2480
43534.6579641204,2296481,4.4,2,802,0.0024333333333333334,4708,4549,4340
43534.6580150463,2296525,56.7,1,802,0.02205,29904,30662,30361
43534.6586712963,2297092,3.3,2,803,0.0020055555555555556,2186,2180,2458
43534.6587094907,2297125,3.6,2,804,0.0021222222222222224,2745,2612,2486
43534.6587511574,2297161,96.9,1,804,0.037683333333333333,34847,37652,35764
43534.6598726852,2298130,3.3,2,805,0.0020055555555555556,2774,2812,2654
43534.6599108796,2298163,3.8,1,805,0.0014777777777777775,4369,4175,4371
43534.6599548611,2298201,59.8,0,805,0.020763888888888887,62394,66041,66131
43534.6606469907,2298799,145.2,1,805,0.056466666666666658,45111,46527,46371
43534.6623275463,2300251,3.3,2,806,0.0020055555555555556,3776,3588,3743
43534.6623657407,2300284,54.7,1,806,0.02127222222222222,32632,33826,31064
43534.6629988426,2300831,3.1,2,807,0.0019277777777777778,2214,2207,2374
43534.6630347222,2300862,14.1,1,807,0.0054833333333333331,2378,2545,2566
43534.6631979167,2301003,3.9,2,808,0.0022388888888888884,4010,3865,3356
43534.6632430556,2301042,14.7,1,808,0.0057166666666666659,3208,3327,3012
43534.6634131944,2301189,1.7,2,809,0.0013833333333333334,936,824,798
43534.6634328704,2301206,27.5,1,809,0.010694444444444444,3792,4075,3856
43534.6637511574,2301481,25.1,0,809,0.0087152777777777784,34648,35109,34909
43534.6640416667,2301732,21.7,1,809,0.0084388888888888881,5068,5277,5655
43534.6642928241,2301949,12.2,0,809,0.0042361111111111115,14957,15482,16129
43534.6644340278,2302071,14.8,1,809,0.0057555555555555554,4393,4512,4959
43534.6646053241,2302219,5.1,2,810,0.0027055555555555552,6468,6359,6667
43534.6646643519,2302270,1.8,2,811,0.0014222222222222221,2248,2173,2460
43534.6646851852,2302288,2.8,2,812,0.0018111111111111112,2925,3158,3097
43534.6647175926,2302316,6.9,1,812,0.0026833333333333336,9271,9209,9353
43534.6647974537,2302385,2.6,2,813,0.0017333333333333335,2916,2851,3006
43534.6648275463,2302411,27.4,1,813,0.010655555555555554,27822,28472,27819
43534.6651446759,2302685,2518.4,0,813,0.87444444444444447,2359895,2381953,2381483
43534.6942928241,2327869,25.8,1,813,0.010033333333333333,7389,7445,7753
43534.6945914352,2328127,3.1,2,814,0.0019277777777777778,3869,3991,4077
43534.6946273148,2328158,3.3,2,815,0.0020055555555555556,4339,4174,4157
43534.6946655093,2328191,79.7,1,815,0.030994444444444443,33516,35602,34445
43534.6955879630,2328988,3.3,2,816,0.0020055555555555556,948,748,759
43534.6956261574,2329021,5.9,2,817,0.0030166666666666666,4253,4170,4637
43534.6956944444,2329080,5.5,2,818,0.0028611111111111111,7147,7030,7474
43534.6957581019,2329135,257.3,1,818,0.1000611111111111,53445,57261,56375
43534.6987361111,2331708,3.6,2,819,0.0021222222222222224,5043,5496,5056
43534.6987777778,2331744,113.9,1,819,0.044294444444444449,29097,29632,29007
43534.7000960648,2332883,5.6,2,820,0.0028999999999999998,2805,3079,2804
43534.7001608796,2332939,14.1,1,820,0.0054833333333333331,2228,2264,2427
43534.7003240741,2333080,3.5,2,821,0.0020833333333333333,2730,2771,2915
43534.7003645833,2333115,53.9,1,821,0.020961111111111111,5577,6781,6006
43534.7009884259,2333654,22.7,0,821,0.0078819444444444449,30588,31779,31609
43534.7012511574,2333881,52.1,1,821,0.020261111111111112,3242,3989,3481
43534.7018541667,2334402,3.3,2,822,0.0020055555555555556,848,701,728
43534.7018923611,2334435,57.0,1,822,0.022166666666666664,9530,10348,10038
43534.7025520833,2335005,799.4,0,822,0.27756944444444442,834883,845548,846733
43534.7118043981,2342999,29.0,1,822,0.011277777777777775,5726,6209,6446
43534.7121400463,2343289,2.6,2,823,0.0017333333333333335,2938,2763,3091
43534.7121701389,2343315,13.7,1,823,0.0053277777777777768,4732,4426,4683
43534.7123287037,2343452,4.6,2,824,0.0025111111111111107,3146,3119,3180
43534.7123819444,2343498,11.0,1,824,0.004277777777777777,7408,7795,7339
43534.7125092593,2343608,2.3,2,825,0.0016166666666666664,3216,3157,3360
43534.7125358796,2343631,20.8,1,825,0.0080888888888888885,13848,13303,14057
43534.7127766204,2343839,17.2,0,825,0.0059722222222222225,24359,25497,25213
43534.7129756944,2344011,8.1,1,825,0.0031499999999999996,778,820,821
43534.7130694444,2344092,5.1,2,826,0.0027055555555555552,7437,7988,7759
43534.7131284722,2344143,1.6,2,827,0.0013444444444444445,2400,2563,2609
43534.7131469907,2344159,3.7,2,828,0.002161111111111111,3121,3091,3547
43534.7131898148,2344196,7.9,1,828,0.0030722222222222223,11095,11893,10365
43534.7132812500,2344275,5.3,2,829,0.0027833333333333334,7991,8316,8317
43534.7133425926,2344328,1.3,2,830,0.0012277777777777779,1903,2106,2080
43534.7133576389,2344341,3.8,2,831,0.0021999999999999997,2661,2410,2778
43534.7134016204,2344379,31.9,1,831,0.012405555555555555,12583,12297,12349
43534.7137708333,2344698,15.4,0,831,0.005347222222222222,23079,25146,23973
43534.7139490741,2344852,13.1,1,831,0.005094444444444444,877,1104,1120
43534.7141006944,2344983,2.7,2,832,0.0017722222222222223,3698,3251,3365
43534.7141319444,2345010,19.7,1,832,0.0076611111111111107,10125,10088,10547
43534.7143599537,2345207,5.2,2,833,0.0027444444444444448,2411,2542,2492
43534.7144201389,2345259,4.7,1,833,0.0018277777777777778,5364,5287,5725
43534.7144745370,2345306,19.4,0,833,0.0067361111111111111,27694,29277,28046
43534.7146990741,2345500,36.5,1,833,0.014194444444444444,14355,15400,15279
43534.7151215278,2345865,4.8,2,834,0.0025888888888888884,6721,6853,7082
43534.7151770833,2345913,3.4,2,835,0.0020444444444444447,1128,955,810
43534.7152164352,2345947,5.3,2,836,0.0027833333333333334,6762,6816,7237
43534.7152777778,2346000,60.7,1,836,0.023605555555555557,40338,41689,41696
43534.7159803241,2346607,4.5,2,837,0.0024722222222222224,3929,3843,4293
43534.7160324074,2346652,143.9,1,837,0.055961111111111114,45423,45937,48045
43534.7176979167,2348091,5.7,2,838,0.0029388888888888889,7020,6510,6649
43534.7177638889,2348148,15.9,1,838,0.0061833333333333323,6502,6998,7353
43534.7179479167,2348307,5.7,2,839,0.0029388888888888889,2644,2661,2772
43534.7180138889,2348364,4.0,1,839,0.0015555555555555555,4180,4555,4407
43534.7180601852,2348404,10.6,0,839,0.0036805555555555554,13333,14144,14259
43534.7181828704,2348510,18.9,1,839,0.0073499999999999989,3623,3462,3470
43534.7184016204,2348699,95.1,0,839,0.033020833333333333,89802,90969,93851
43534.7195023148,2349650,10.2,1,839,0.0039666666666666661,746,723,892
43534.7196203704,2349752,4.9,2,840,0.0026277777777777775,7118,7329,7139
43534.7196770833,2349801,4.0,2,841,0.0022777777777777774,4944,4941,4584
43534.7197233796,2349841,11.7,1,841,0.0045499999999999994,12703,12758,13288
43534.7198587963,2349958,16.4,0,841,0.0056944444444444447,18063,17495,18260
43534.7200486111,2350122,29.1,1,841,0.011316666666666668,13218,13228,13665
43534.7203854167,2350413,2.8,2,842,0.0018111111111111112,1766,2201,2226
43534.7204178241,2350441,43.2,1,842,0.016799999999999999,19330,19430,19180
43534.7209178241,2350873,23.6,0,842,0.0081944444444444452,32144,33316,32494
43534.7211909722,2351109,31.7,1,842,0.012327777777777776,8669,9115,9527
43534.7215578704,2351426,2.3,2,843,0.0016166666666666664,816,778,707
43534.7215844907,2351449,3.4,2,844,0.0020444444444444447,3865,4321,4598
43534.7216238426,2351483,13.0,1,844,0.0050555555555555553,4209,4259,4427
43534.7217743056,2351613,3.9,2,845,0.0022388888888888884,2446,2421,2447
43534.7218194444,2351652,3.7,1,845,0.0014388888888888889,2945,2685,2729
43534.7218622685,2351689,13.5,0,845,0.0046874999999999998,17782,18544,17864
43534.7220185185,2351824,36.3,1,845,0.014116666666666665,17448,17726,18157
43534.7224386574,2352187,3.4,2,846,0.0020444444444444447,4272,4508,4379
43534.7224780093,2352221,4.0,2,847,0.0022777777777777774,5164,5610,5516
43534.7225243056,2352261,4.2,2,848,0.0023555555555555556,2067,1935,2202
43534.7225729167,2352303,36.7,1,848,0.014272222222222223,14049,14775,14752
43534.7229976852,2352670,4.3,2,849,0.0023944444444444438,2350,2315,2302
43534.7230474537,2352713,2.5,2,850,0.0016944444444444444,2532,2740,2597
43534.7230763889,2352738,1.8,2,851,0.0014222222222222221,1786,1997,2273
43534.7230972222,2352756,3.1,2,852,0.0019277777777777778,4102,4027,4108
43534.7231331018,2352787,4.6,2,853,0.0025111111111111107,2253,2117,2574
43534.7231863426,2352833,14.1,1,853,0.0054833333333333331,1889,1764,2030
43534.7233495370,2352974,5.8,2,854,0.0029777777777777775,1946,1878,2078
43534.7234166667,2353032,3.6,2,855,0.0021222222222222224,2264,2285,2247
43534.7234583333,2353068,4.5,2,856,0.0024722222222222224,2446,2168,2241
43534.7235104167,2353113,7.1,1,856,0.0027611111111111109,9498,10002,10124
43534.7235925926,2353184,3.1,2,857,0.0019277777777777778,2306,2300,2313
43534.7236284722,2353215,8.0,1,857,0.0031111111111111109,7224,7216,7724
43534.7237210648,2353295,4.4,2,858,0.0024333333333333334,5433,5138,5062
43534.7237719907,2353339,13.5,1,858,0.0052499999999999995,6199,6809,6876
43534.7239282407,2353474,5.1,2,859,0.0027055555555555552,2522,2371,2585
43534.7239872685,2353525,24.0,1,859,0.0093333333333333324,22644,22623,23308
43534.7242650463,2353765,2.3,2,860,0.0016166666666666664,2469,2537,2718
43534.7242916667,2353788,2.7,1,860,0.0010499999999999999,3140,3202,3237
43534.7243229167,2353815,10.6,0,860,0.0036805555555555554,15352,16350,16081
43534.7244456019,2353921,13.4,1,860,0.0052111111111111108,1116,1089,1431
43534.7246006944,2354055,39.8,0,860,0.013819444444444445,50515,51883,53295
43534.7250613426,2354453,11.3,1,860,0.0043944444444444447,15696,16748,15900
43534.7251921296,2354566,4.0,2,861,0.0022777777777777774,5060,5108,5000
43534.7252384259,2354606,2.6,1,861,0.0010111111111111111,2889,2770,3282
43534.7252685185,2354632,22.2,0,861,0.0077083333333333335,17883,18444,19330
43534.7255254630,2354854,28.8,1,861,0.0112,13596,13656,13707
43534.7258587963,2355142,77.1,0,861,0.026770833333333334,100156,103703,103247
43534.7267511574,2355913,13.1,1,861,0.005094444444444444,660,632,867
43534.7269027778,2356044,2.4,2,862,0.0016555555555555555,2710,2457,2593
43534.7269305556,2356068,12.0,1,862,0.0046666666666666662,7819,7954,8358
43534.7270694444,2356188,5.4,2,863,0.0028222222222222221,6314,6660,6848
43534.7271319444,2356242,12.3,1,863,0.004783333333333333,2035,1977,2430
43534.7272743056,2356365,10.6,0,863,0.0036805555555555554,14666,15048,14604
43534.7273969907,2356471,19.6,1,863,0.0076222222222222229,9789,10442,10422
43534.7276238426,2356667,2.7,2,864,0.0017722222222222223,3311,2961,3188
43534.7276550926,2356694,14.6,1,864,0.0056777777777777773,12370,12888,12559
43534.7278240741,2356840,43.0,0,864,0.014930555555555556,55480,57296,58462
43534.7283217593,2357270,25.9,1,864,0.010072222222222222,2991,3241,3622
43534.7286215278,2357529,14.7,0,864,0.0051041666666666666,19032,20227,19469
43534.7287916667,2357676,0.8,1,864,0.00031111111111111107,765,503,744
43534.7288009259,2357684,4.4,2,865,0.0024333333333333334,2234,2191,2224
43534.7288518519,2357728,2.1,2,866,0.0015388888888888887,2088,1969,2110
43534.7288761574,2357749,9.9,1,866,0.0038499999999999997,1874,1977,2144
43534.7289907407,2357848,4.0,2,867,0.0022777777777777774,4961,5251,4978
43534.7290370370,2357888,3.4,2,868,0.0020444444444444447,3777,3660,3815
43534.7290763889,2357922,3.5,2,869,0.0020833333333333333,3888,3790,3923
43534.7291168981,2357957,8.2,1,869,0.0031888888888888887,3400,3280,3795
43534.7292118056,2358039,2.7,2,870,0.0017722222222222223,2081,1914,2146
43534.7292430556,2358066,4.0,2,871,0.0022777777777777774,4339,4474,4149
43534.7292893519,2358106,7.8,1,871,0.0030333333333333332,8706,8825,9229
43534.7293796296,2358184,5.6,2,872,0.0028999999999999998,6422,6686,6326
43534.7294444444,2358240,0.8,1,872,0.00031111111111111107,938,906,887
43534.7294537037,2358248,31.3,0,872,0.010868055555555556,33895,35259,36915
43534.7298159722,2358561,13.0,1,872,0.0050555555555555553,668,550,750
43534.7299664352,2358691,1.8,2,873,0.0014222222222222221,1847,1880,1991
43534.7299872685,2358709,3.8,2,874,0.0021999999999999997,3725,3739,4168
43534.7300312500,2358747,8.0,1,874,0.0031111111111111109,9696,10105,10090
43534.7301238426,2358827,3.5,2,875,0.0020833333333333333,1999,1948,2236
43534.7301643519,2358862,14.1,1,875,0.0054833333333333331,1686,1969,1936
43534.7303275463,2359003,5.2,2,876,0.0027444444444444448,6790,7172,6542
43534.7303877315,2359055,2.5,2,877,0.0016944444444444444,2090,1820,2080
43534.7304166667,2359080,4.6,2,878,0.0025111111111111107,5324,5748,6073
43534.7304699074,2359126,1.6,2,879,0.0013444444444444445,2192,2264,2485
43534.7304884259,2359142,4.3,2,880,0.0023944444444444438,2519,2357,2428
43534.7305381944,2359185,81.0,1,880,0.0315,31480,33015,32718
43534.7314756944,2359995,2.1,2,881,0.0015388888888888887,2089,1998,2136
43534.7315000000,2360016,15.0,1,881,0.0058333333333333336,8641,8688,8852
43534.7316736111,2360166,3.9,2,882,0.0022388888888888884,1924,1801,2070
43534.7317187500,2360205,5.7,2,883,0.0029388888888888889,6585,6637,6427
43534.7317847222,2360262,4.9,2,884,0.0026277777777777775,6482,6638,6414
43534.7318414352,2360311,3.9,2,885,0.0022388888888888884,4252,4502,4472
43534.7318865741,2360350,8.3,1,885,0.0032277777777777782,10950,11486,11212
43534.7319826389,2360433,2636.6,0,885,0.91548611111111111,2575628,2585175,2613797
43534.7624988426,2386799,12.3,1,885,0.004783333333333333,973,1255,1233
43534.7626412037,2386922,15.6,0,885,0.0054166666666666669,21592,22367,22101
43534.7628217593,2387078,13.1,1,885,0.005094444444444444,928,1353,1120
43534.7629733796,2387209,5.2,2,886,0.0027444444444444448,939,781,682
43534.7630335648,2387261,55.2,1,886,0.021466666666666669,8756,9362,9303
43534.7636724537,2387813,2.7,2,887,0.0017722222222222223,2543,2641,2657
43534.7637037037,2387840,19.4,1,887,0.0075444444444444439,23970,24468,23755
43534.7639282407,2388034,1.8,2,888,0.0014222222222222221,2055,1901,2150
43534.7639490741,2388052,40.3,1,888,0.015672222222222219,6798,7213,7637
43534.7644155093,2388455,1.8,2,889,0.0014222222222222221,876,898,808
43534.7644363426,2388473,4.6,2,890,0.0025111111111111107,5355,5882,6071
43534.7644895833,2388519,80.6,1,890,0.031344444444444439,26625,28978,27413
43534.7654224537,2389325,16.6,0,890,0.0057638888888888887,23345,23854,23253
43534.7656145833,2389491,12.8,1,890,0.0049777777777777771,1260,1258,1486
43534.7657627315,2389619,3.1,2,891,0.0019277777777777778,4257,4380,4694
43534.7657986111,2389650,28.5,1,891,0.011083333333333332,7988,7858,8277
43534.7661284722,2389935,4.1,2,892,0.0023166666666666665,2738,2919,2653
43534.7661759259,2389976,2.8,2,893,0.0018111111111111112,1690,1693,1944
43534.7662083333,2390004,40.3,1,893,0.015672222222222219,4002,4698,4243
43534.7666747685,2390407,5.5,2,894,0.0028611111111111111,1062,865,904
43534.7667384259,2390462,0.3,1,894,0.00011666666666666667,458,493,418
43534.7667418982,2390465,67.1,0,894,0.02329861111111111,77502,78718,80002
43534.7675185185,2391136,13.5,1,894,0.0052499999999999995,1119,1192,1562
43534.7676747685,2391271,10.5,0,894,0.0036458333333333334,14671,15164,14841
43534.7677962963,2391376,25.0,1,894,0.0097222222222222224,21691,22051,22168
43534.7680856481,2391626,18.7,0,894,0.0064930555555555557,17645,18689,17832
43534.7683020833,2391813,13.5,1,894,0.0052499999999999995,1205,1078,1587
43534.7684583333,2391948,16.1,0,894,0.0055902777777777773,20587,21272,20586
