"","time","datacount","interval","activity","cumulativesteps","methrs"
"2899",2019-04-16 23:51:15,5178763,0.7,2,3138,0.000994444444444444
"2900",2019-04-16 23:51:16,5178770,0.7,2,3140,0.000994444444444444
"2901",2019-04-16 23:51:16,5178777,0.7,2,3142,0.000994444444444444
"2902",2019-04-16 23:51:17,5178784,0.7,2,3144,0.000994444444444444
"2903",2019-04-16 23:51:18,5178791,0.7,2,3146,0.000994444444444444
"2904",2019-04-16 23:51:18,5178798,0.7,2,3148,0.000994444444444444
"2905",2019-04-16 23:51:19,5178805,0.7,2,3150,0.000994444444444444
"2906",2019-04-16 23:51:20,5178812,0.7,2,3152,0.000994444444444444
"2907",2019-04-16 23:51:20,5178819,0.7,2,3154,0.000994444444444444
"2908",2019-04-16 23:51:21,5178826,0.7,2,3156,0.000994444444444444
"2909",2019-04-16 23:51:22,5178833,0.7,2,3158,0.000994444444444444
"2910",2019-04-16 23:51:22,5178840,0.7,2,3160,0.000994444444444444
"2911",2019-04-16 23:51:23,5178847,0.7,2,3162,0.000994444444444444
"2912",2019-04-16 23:51:24,5178854,0.7,2,3164,0.000994444444444444
"2913",2019-04-16 23:51:25,5178861,0.7,2,3166,0.000994444444444444
"2914",2019-04-16 23:51:25,5178868,0.7,2,3168,0.000994444444444444
"2915",2019-04-16 23:51:26,5178875,0.7,2,3170,0.000994444444444444
"2916",2019-04-16 23:51:27,5178882,0.7,2,3172,0.000994444444444444
"2917",2019-04-16 23:51:27,5178889,0.7,2,3174,0.000994444444444444
"2918",2019-04-16 23:51:28,5178896,0.7,2,3176,0.000994444444444444
"2919",2019-04-16 23:51:29,5178903,0.7,2,3178,0.000994444444444444
"2920",2019-04-16 23:51:29,5178910,1.3,2,3180,0.00122777777777778
"2921",2019-04-16 23:51:31,5178923,0.7,2,3182,0.000994444444444444
"2922",2019-04-16 23:51:32,5178930,0.7,2,3184,0.000994444444444444
"2923",2019-04-16 23:51:32,5178937,0.7,2,3186,0.000994444444444444
"2924",2019-04-16 23:51:33,5178944,0.7,2,3188,0.000994444444444444
"2925",2019-04-16 23:51:34,5178951,0.7,2,3190,0.000994444444444444
"2926",2019-04-16 23:51:34,5178958,0.7,2,3192,0.000994444444444444
"2927",2019-04-16 23:51:35,5178965,0.7,2,3194,0.000994444444444444
"2928",2019-04-16 23:51:36,5178972,0.7,2,3196,0.000994444444444444
"2929",2019-04-16 23:51:36,5178979,1,2,3198,0.00111111111111111
"2930",2019-04-16 23:51:37,5178989,1.4,2,3200,0.00126666666666667
"2931",2019-04-16 23:51:39,5179003,1.1,2,3202,0.00115
"2932",2019-04-16 23:51:40,5179014,0.7,2,3204,0.000994444444444444
"2933",2019-04-16 23:51:41,5179021,0.7,2,3206,0.000994444444444444
"2934",2019-04-16 23:51:41,5179028,0.7,2,3208,0.000994444444444444
"2935",2019-04-16 23:51:42,5179035,0.7,2,3210,0.000994444444444444
"2936",2019-04-16 23:51:43,5179042,0.7,2,3212,0.000994444444444444
"2937",2019-04-16 23:51:43,5179049,0.7,2,3214,0.000994444444444444
"2938",2019-04-16 23:51:44,5179056,0.7,2,3216,0.000994444444444444
"2939",2019-04-16 23:51:45,5179063,0.7,2,3218,0.000994444444444444
"2940",2019-04-16 23:51:45,5179070,0.7,2,3220,0.000994444444444444
"2941",2019-04-16 23:51:46,5179077,0.7,2,3222,0.000994444444444444
"2942",2019-04-16 23:51:47,5179084,0.7,2,3224,0.000994444444444444
"2943",2019-04-16 23:51:48,5179091,0.7,2,3226,0.000994444444444444
"2944",2019-04-16 23:51:48,5179098,0.7,2,3228,0.000994444444444444
"2945",2019-04-16 23:51:49,5179105,0.7,2,3230,0.000994444444444444
"2946",2019-04-16 23:51:50,5179112,1,2,3232,0.00111111111111111
"2947",2019-04-16 23:51:51,5179122,0.7,2,3234,0.000994444444444444
"2948",2019-04-16 23:51:51,5179129,0.7,2,3236,0.000994444444444444
"2949",2019-04-16 23:51:52,5179136,0.7,2,3238,0.000994444444444444
"2950",2019-04-16 23:51:53,5179143,0.7,2,3240,0.000994444444444444
"2951",2019-04-16 23:51:54,5179150,1.1,2,3242,0.00115
"2952",2019-04-16 23:51:55,5179161,0.7,2,3244,0.000994444444444444
"2953",2019-04-16 23:51:55,5179168,0.7,2,3246,0.000994444444444444
"2954",2019-04-16 23:51:56,5179175,0.7,2,3248,0.000994444444444444
"2955",2019-04-16 23:51:57,5179182,0.7,2,3250,0.000994444444444444
"2956",2019-04-16 23:51:57,5179189,0.7,2,3252,0.000994444444444444
"2957",2019-04-16 23:51:58,5179196,0.7,2,3254,0.000994444444444444
"2958",2019-04-16 23:51:59,5179203,0.7,2,3256,0.000994444444444444
"2959",2019-04-16 23:51:59,5179210,0.7,2,3258,0.000994444444444444
"2960",2019-04-16 23:52:00,5179217,0.7,2,3260,0.000994444444444444
"2961",2019-04-16 23:52:01,5179224,0.7,2,3262,0.000994444444444444
"2962",2019-04-16 23:52:02,5179231,0.7,2,3264,0.000994444444444444
"2963",2019-04-16 23:52:02,5179238,0.7,2,3266,0.000994444444444444
"2964",2019-04-16 23:52:03,5179245,0.7,2,3268,0.000994444444444444
"2965",2019-04-16 23:52:04,5179252,0.7,2,3270,0.000994444444444444
"2966",2019-04-16 23:52:04,5179259,0.7,2,3272,0.000994444444444444
"2967",2019-04-16 23:52:05,5179266,0.7,2,3274,0.000994444444444444
"2968",2019-04-16 23:52:06,5179273,0.7,2,3276,0.000994444444444444
"2969",2019-04-16 23:52:07,5179280,0.7,2,3278,0.000994444444444444
"2970",2019-04-16 23:52:07,5179287,0.7,2,3280,0.000994444444444444
"2971",2019-04-16 23:52:08,5179294,0.7,2,3282,0.000994444444444444
"2972",2019-04-16 23:52:09,5179301,0.7,2,3284,0.000994444444444444
"2973",2019-04-16 23:52:09,5179308,0.7,2,3286,0.000994444444444444
"2974",2019-04-16 23:52:10,5179315,0.7,2,3288,0.000994444444444444
"2975",2019-04-16 23:52:11,5179322,1.3,2,3290,0.00122777777777778
"2976",2019-04-16 23:52:12,5179335,0.7,2,3292,0.000994444444444444
"2977",2019-04-16 23:52:13,5179342,0.7,2,3294,0.000994444444444444
"2978",2019-04-16 23:52:13,5179349,0.7,2,3296,0.000994444444444444
"2979",2019-04-16 23:52:14,5179356,0.7,2,3298,0.000994444444444444
"2980",2019-04-16 23:52:15,5179363,0.7,2,3300,0.000994444444444444
"2981",2019-04-16 23:52:15,5179370,0.7,2,3302,0.000994444444444444
"2982",2019-04-16 23:52:16,5179377,0.7,2,3304,0.000994444444444444
"2983",2019-04-16 23:52:17,5179384,0.7,2,3306,0.000994444444444444
"2984",2019-04-16 23:52:18,5179391,1,2,3308,0.00111111111111111
"2985",2019-04-16 23:52:19,5179401,1.4,2,3310,0.00126666666666667
"2986",2019-04-16 23:52:20,5179415,1.1,2,3312,0.00115
"2987",2019-04-16 23:52:21,5179426,0.7,2,3314,0.000994444444444444
"2988",2019-04-16 23:52:22,5179433,0.7,2,3316,0.000994444444444444
"2989",2019-04-16 23:52:22,5179440,0.7,2,3318,0.000994444444444444
"2990",2019-04-16 23:52:23,5179447,0.7,2,3320,0.000994444444444444
"2991",2019-04-16 23:52:24,5179454,0.7,2,3322,0.000994444444444444
"2992",2019-04-16 23:52:25,5179461,0.7,2,3324,0.000994444444444444
"2993",2019-04-16 23:52:25,5179468,0.7,2,3326,0.000994444444444444
"2994",2019-04-16 23:52:26,5179475,0.7,2,3328,0.000994444444444444
"2995",2019-04-16 23:52:27,5179482,0.7,2,3330,0.000994444444444444
"2996",2019-04-16 23:52:27,5179489,0.7,2,3332,0.000994444444444444
"2997",2019-04-16 23:52:28,5179496,0.7,2,3334,0.000994444444444444
"2998",2019-04-16 23:52:29,5179503,0.7,2,3336,0.000994444444444444
"2999",2019-04-16 23:52:30,5179510,0.7,2,3338,0.000994444444444444
"3000",2019-04-16 23:52:30,5179517,0.7,2,3340,0.000994444444444444
"3001",2019-04-16 23:52:31,5179524,0.7,2,3342,0.000994444444444444
"3002",2019-04-16 23:52:32,5179531,0.7,2,3344,0.000994444444444444
"3003",2019-04-16 23:52:32,5179538,0.7,2,3346,0.000994444444444444
"3004",2019-04-16 23:52:33,5179545,0.7,2,3348,0.000994444444444444
"3005",2019-04-16 23:52:34,5179552,0.7,2,3350,0.000994444444444444
"3006",2019-04-16 23:52:34,5179559,0.7,2,3352,0.000994444444444444
"3007",2019-04-16 23:52:35,5179566,0.7,2,3354,0.000994444444444444
"3008",2019-04-16 23:52:36,5179573,0.7,2,3356,0.000994444444444444
"3009",2019-04-16 23:52:37,5179580,0.7,2,3358,0.000994444444444444
"3010",2019-04-16 23:52:37,5179587,0.9,2,3360,0.00107222222222222
"3011",2019-04-16 23:52:38,5179596,1.1,2,3362,0.00115
"3012",2019-04-16 23:52:39,5179607,0.7,2,3364,0.000994444444444444
"3013",2019-04-16 23:52:40,5179614,0.7,2,3366,0.000994444444444444
"3014",2019-04-16 23:52:41,5179621,0.7,2,3368,0.000994444444444444
"3015",2019-04-16 23:52:41,5179628,0.7,2,3370,0.000994444444444444
"3016",2019-04-16 23:52:42,5179635,0.7,2,3372,0.000994444444444444
"3017",2019-04-16 23:52:43,5179642,1,2,3374,0.00111111111111111
"3018",2019-04-16 23:52:44,5179652,0.7,2,3376,0.000994444444444444
"3019",2019-04-16 23:52:44,5179659,0.7,2,3378,0.000994444444444444
"3020",2019-04-16 23:52:45,5179666,0.7,2,3380,0.000994444444444444
"3021",2019-04-16 23:52:46,5179673,1.1,2,3382,0.00115
"3022",2019-04-16 23:52:47,5179684,0.7,2,3384,0.000994444444444444
"3023",2019-04-16 23:52:48,5179691,0.7,2,3386,0.000994444444444444
"3024",2019-04-16 23:52:48,5179698,0.7,2,3388,0.000994444444444444
"3025",2019-04-16 23:52:49,5179705,0.7,2,3390,0.000994444444444444
"3026",2019-04-16 23:52:50,5179712,0.7,2,3392,0.000994444444444444
"3027",2019-04-16 23:52:50,5179719,0.7,2,3394,0.000994444444444444
"3028",2019-04-16 23:52:51,5179726,1,2,3396,0.00111111111111111
"3029",2019-04-16 23:52:52,5179736,0.7,2,3398,0.000994444444444444
"3030",2019-04-16 23:52:53,5179743,0.7,2,3400,0.000994444444444444
"3031",2019-04-16 23:52:53,5179750,0.7,2,3402,0.000994444444444444
"3032",2019-04-16 23:52:54,5179757,1,2,3404,0.00111111111111111
"3033",2019-04-16 23:52:55,5179767,0.7,2,3406,0.000994444444444444
"3034",2019-04-16 23:52:56,5179774,0.7,2,3408,0.000994444444444444
"3035",2019-04-16 23:52:57,5179781,0.7,2,3410,0.000994444444444444
"3036",2019-04-16 23:52:57,5179788,1.1,2,3412,0.00115
"3037",2019-04-16 23:52:58,5179799,0.7,2,3414,0.000994444444444444
"3038",2019-04-16 23:52:59,5179806,0.7,2,3416,0.000994444444444444
"3039",2019-04-16 23:53:00,5179813,0.7,2,3418,0.000994444444444444
"3040",2019-04-16 23:53:01,5179820,0.7,2,3420,0.000994444444444444
"3041",2019-04-16 23:53:01,5179827,0.7,2,3422,0.000994444444444444
"3042",2019-04-16 23:53:02,5179834,0.7,2,3424,0.000994444444444444
"3043",2019-04-16 23:53:03,5179841,0.7,2,3426,0.000994444444444444
"3044",2019-04-16 23:53:03,5179848,0.7,2,3428,0.000994444444444444
"3045",2019-04-16 23:53:04,5179855,0.7,2,3430,0.000994444444444444
"3046",2019-04-16 23:53:05,5179862,0.7,2,3432,0.000994444444444444
"3047",2019-04-16 23:53:05,5179869,0.7,2,3434,0.000994444444444444
"3048",2019-04-16 23:53:06,5179876,0.7,2,3436,0.000994444444444444
"3049",2019-04-16 23:53:07,5179883,0.7,2,3438,0.000994444444444444
"3050",2019-04-16 23:53:08,5179890,0.7,2,3440,0.000994444444444444
"3051",2019-04-16 23:53:08,5179897,0.7,2,3442,0.000994444444444444
"3052",2019-04-16 23:53:09,5179904,0.7,2,3444,0.000994444444444444
"3053",2019-04-16 23:53:10,5179911,0.7,2,3446,0.000994444444444444
"3054",2019-04-16 23:53:10,5179918,0.7,2,3448,0.000994444444444444
"3055",2019-04-16 23:53:11,5179925,0.7,2,3450,0.000994444444444444
"3056",2019-04-16 23:53:12,5179932,0.7,2,3452,0.000994444444444444
"3057",2019-04-16 23:53:12,5179939,0.7,2,3454,0.000994444444444444
"3058",2019-04-16 23:53:13,5179946,0.9,2,3456,0.00107222222222222
"3059",2019-04-16 23:53:14,5179955,1.1,2,3458,0.00115
"3060",2019-04-16 23:53:15,5179966,0.7,2,3460,0.000994444444444444
"3061",2019-04-16 23:53:16,5179973,0.7,2,3462,0.000994444444444444
"3062",2019-04-16 23:53:16,5179980,0.7,2,3464,0.000994444444444444
"3063",2019-04-16 23:53:17,5179987,0.7,2,3466,0.000994444444444444
"3064",2019-04-16 23:53:18,5179994,0.7,2,3468,0.000994444444444444
"3065",2019-04-16 23:53:19,5180001,0.7,2,3470,0.000994444444444444
"3066",2019-04-16 23:53:19,5180008,0.7,2,3472,0.000994444444444444
"3067",2019-04-16 23:53:20,5180015,0.7,2,3474,0.000994444444444444
"3068",2019-04-16 23:53:21,5180022,1,2,3476,0.00111111111111111
"3069",2019-04-16 23:53:22,5180032,1.1,2,3478,0.00115
"3070",2019-04-16 23:53:23,5180043,0.7,2,3480,0.000994444444444444
"3071",2019-04-16 23:53:24,5180050,0.7,2,3482,0.000994444444444444
"3072",2019-04-16 23:53:24,5180057,0.7,2,3484,0.000994444444444444
"3073",2019-04-16 23:53:25,5180064,0.7,2,3486,0.000994444444444444
"3074",2019-04-16 23:53:26,5180071,0.7,2,3488,0.000994444444444444
"3075",2019-04-16 23:53:26,5180078,0.7,2,3490,0.000994444444444444
"3076",2019-04-16 23:53:27,5180085,0.7,2,3492,0.000994444444444444
"3077",2019-04-16 23:53:28,5180092,0.7,2,3494,0.000994444444444444
"3078",2019-04-16 23:53:28,5180099,0.7,2,3496,0.000994444444444444
"3079",2019-04-16 23:53:29,5180106,0.7,2,3498,0.000994444444444444
"3080",2019-04-16 23:53:30,5180113,0.7,2,3500,0.000994444444444444
"3081",2019-04-16 23:53:31,5180120,0.7,2,3502,0.000994444444444444
"3082",2019-04-16 23:53:31,5180127,0.7,2,3504,0.000994444444444444
"3083",2019-04-16 23:53:32,5180134,0.7,2,3506,0.000994444444444444
"3084",2019-04-16 23:53:33,5180141,1,2,3508,0.00111111111111111
"3085",2019-04-16 23:53:34,5180151,0.7,2,3510,0.000994444444444444
"3086",2019-04-16 23:53:34,5180158,1,2,3512,0.00111111111111111
"3087",2019-04-16 23:53:35,5180168,1.1,2,3514,0.00115
"3088",2019-04-16 23:53:36,5180179,0.7,2,3516,0.000994444444444444
"3089",2019-04-16 23:53:37,5180186,0.7,2,3518,0.000994444444444444
"3090",2019-04-16 23:53:38,5180193,0.7,2,3520,0.000994444444444444
"3091",2019-04-16 23:53:39,5180200,0.7,2,3522,0.000994444444444444
"3092",2019-04-16 23:53:39,5180207,0.7,2,3524,0.000994444444444444
"3093",2019-04-16 23:53:40,5180214,4.4,2,3526,0.00243333333333333
"3094",2019-04-16 23:53:44,5180258,0.7,2,3528,0.000994444444444444
"3095",2019-04-16 23:53:45,5180265,1,2,3530,0.00111111111111111
"3096",2019-04-16 23:53:46,5180275,1.1,2,3532,0.00115
"3097",2019-04-16 23:53:47,5180286,0.7,2,3534,0.000994444444444444
"3098",2019-04-16 23:53:48,5180293,0.7,2,3536,0.000994444444444444
"3099",2019-04-16 23:53:48,5180300,0.7,2,3538,0.000994444444444444
"3100",2019-04-16 23:53:49,5180307,0.7,2,3540,0.000994444444444444
"3101",2019-04-16 23:53:50,5180314,0.7,2,3542,0.000994444444444444
"3102",2019-04-16 23:53:51,5180321,0.7,2,3544,0.000994444444444444
"3103",2019-04-16 23:53:51,5180328,0.7,2,3546,0.000994444444444444
"3104",2019-04-16 23:53:52,5180335,0.7,2,3548,0.000994444444444444
"3105",2019-04-16 23:53:53,5180342,0.7,2,3550,0.000994444444444444
"3106",2019-04-16 23:53:53,5180349,0.7,2,3552,0.000994444444444444
"3107",2019-04-16 23:53:54,5180356,0.7,2,3554,0.000994444444444444
"3108",2019-04-16 23:53:55,5180363,0.7,2,3556,0.000994444444444444
"3109",2019-04-16 23:53:55,5180370,0.7,2,3558,0.000994444444444444
"3110",2019-04-16 23:53:56,5180377,0.7,2,3560,0.000994444444444444
"3111",2019-04-16 23:53:57,5180384,0.9,2,3562,0.00107222222222222
"3112",2019-04-16 23:53:58,5180393,0.7,2,3564,0.000994444444444444
"3113",2019-04-16 23:53:59,5180400,0.7,2,3566,0.000994444444444444
"3114",2019-04-16 23:53:59,5180407,0.7,2,3568,0.000994444444444444
"3115",2019-04-16 23:54:00,5180414,1,2,3570,0.00111111111111111
"3116",2019-04-16 23:54:01,5180424,0.7,2,3572,0.000994444444444444
"3117",2019-04-16 23:54:02,5180431,1.1,2,3574,0.00115
"3118",2019-04-16 23:54:03,5180442,0.7,2,3576,0.000994444444444444
"3119",2019-04-16 23:54:03,5180449,0.7,2,3578,0.000994444444444444
"3120",2019-04-16 23:54:04,5180456,0.7,2,3580,0.000994444444444444
"3121",2019-04-16 23:54:05,5180463,0.7,2,3582,0.000994444444444444
"3122",2019-04-16 23:54:06,5180470,0.7,2,3584,0.000994444444444444
"3123",2019-04-16 23:54:06,5180477,0.7,2,3586,0.000994444444444444
"3124",2019-04-16 23:54:07,5180484,0.7,2,3588,0.000994444444444444
"3125",2019-04-16 23:54:08,5180491,0.7,2,3590,0.000994444444444444
"3126",2019-04-16 23:54:08,5180498,0.7,2,3592,0.000994444444444444
"3127",2019-04-16 23:54:09,5180505,0.7,2,3594,0.000994444444444444
"3128",2019-04-16 23:54:10,5180512,0.7,2,3596,0.000994444444444444
"3129",2019-04-16 23:54:10,5180519,0.7,2,3598,0.000994444444444444
"3130",2019-04-16 23:54:11,5180526,0.7,2,3600,0.000994444444444444
"3131",2019-04-16 23:54:12,5180533,0.7,2,3602,0.000994444444444444
"3132",2019-04-16 23:54:13,5180540,0.7,2,3604,0.000994444444444444
"3133",2019-04-16 23:54:13,5180547,0.7,2,3606,0.000994444444444444
"3134",2019-04-16 23:54:14,5180554,0.7,2,3608,0.000994444444444444
"3135",2019-04-16 23:54:15,5180561,0.7,2,3610,0.000994444444444444
"3136",2019-04-16 23:54:15,5180568,0.7,2,3612,0.000994444444444444
"3137",2019-04-16 23:54:16,5180575,4.8,2,3614,0.00258888888888889
"3138",2019-04-16 23:54:21,5180623,0.7,2,3616,0.000994444444444444
"3139",2019-04-16 23:54:22,5180630,0.7,2,3618,0.000994444444444444
"3140",2019-04-16 23:54:22,5180637,0.7,2,3620,0.000994444444444444
"3141",2019-04-16 23:54:23,5180644,0.7,2,3622,0.000994444444444444
"3142",2019-04-16 23:54:24,5180651,0.7,2,3624,0.000994444444444444
"3143",2019-04-16 23:54:24,5180658,0.7,2,3626,0.000994444444444444
"3144",2019-04-16 23:54:25,5180665,0.7,2,3628,0.000994444444444444
"3145",2019-04-16 23:54:26,5180672,1,2,3630,0.00111111111111111
"3146",2019-04-16 23:54:27,5180682,0.7,2,3632,0.000994444444444444
"3147",2019-04-16 23:54:27,5180689,0.7,2,3634,0.000994444444444444
"3148",2019-04-16 23:54:28,5180696,0.7,2,3636,0.000994444444444444
"3149",2019-04-16 23:54:29,5180703,0.7,2,3638,0.000994444444444444
"3150",2019-04-16 23:54:30,5180710,1.1,2,3640,0.00115
"3151",2019-04-16 23:54:31,5180721,0.7,2,3642,0.000994444444444444
"3152",2019-04-16 23:54:31,5180728,0.7,2,3644,0.000994444444444444
"3153",2019-04-16 23:54:32,5180735,0.7,2,3646,0.000994444444444444
"3154",2019-04-16 23:54:33,5180742,0.7,2,3648,0.000994444444444444
"3155",2019-04-16 23:54:33,5180749,0.7,2,3650,0.000994444444444444
"3156",2019-04-16 23:54:34,5180756,0.7,2,3652,0.000994444444444444
"3157",2019-04-16 23:54:35,5180763,0.7,2,3654,0.000994444444444444
"3158",2019-04-16 23:54:35,5180770,0.7,2,3656,0.000994444444444444
"3159",2019-04-16 23:54:36,5180777,0.7,2,3658,0.000994444444444444
"3160",2019-04-16 23:54:37,5180784,0.7,2,3660,0.000994444444444444
"3161",2019-04-16 23:54:38,5180791,0.7,2,3662,0.000994444444444444
"3162",2019-04-16 23:54:38,5180798,0.7,2,3664,0.000994444444444444
"3163",2019-04-16 23:54:39,5180805,0.7,2,3666,0.000994444444444444
"3164",2019-04-16 23:54:40,5180812,0.7,2,3668,0.000994444444444444
"3165",2019-04-16 23:54:40,5180819,0.7,2,3670,0.000994444444444444
"3166",2019-04-16 23:54:41,5180826,0.7,2,3672,0.000994444444444444
"3167",2019-04-16 23:54:42,5180833,0.7,2,3674,0.000994444444444444
"3168",2019-04-16 23:54:42,5180840,0.7,2,3676,0.000994444444444444
"3169",2019-04-16 23:54:43,5180847,0.7,2,3678,0.000994444444444444
"3170",2019-04-16 23:54:44,5180854,0.7,2,3680,0.000994444444444444
"3171",2019-04-16 23:54:45,5180861,0.7,2,3682,0.000994444444444444
"3172",2019-04-16 23:54:45,5180868,0.7,2,3684,0.000994444444444444
"3173",2019-04-16 23:54:46,5180875,0.7,2,3686,0.000994444444444444
"3174",2019-04-16 23:54:47,5180882,0.7,2,3688,0.000994444444444444
"3175",2019-04-16 23:54:47,5180889,0.7,2,3690,0.000994444444444444
"3176",2019-04-16 23:54:48,5180896,0.7,2,3692,0.000994444444444444
"3177",2019-04-16 23:54:49,5180903,0.7,2,3694,0.000994444444444444
"3178",2019-04-16 23:54:49,5180910,0.7,2,3696,0.000994444444444444
"3179",2019-04-16 23:54:50,5180917,0.7,2,3698,0.000994444444444444
"3180",2019-04-16 23:54:51,5180924,0.7,2,3700,0.000994444444444444
"3181",2019-04-16 23:54:52,5180931,0.7,2,3702,0.000994444444444444
"3182",2019-04-16 23:54:52,5180938,0.7,2,3704,0.000994444444444444
"3183",2019-04-16 23:54:53,5180945,0.7,2,3706,0.000994444444444444
"3184",2019-04-16 23:54:54,5180952,1,2,3708,0.00111111111111111
"3185",2019-04-16 23:54:55,5180962,1.1,2,3710,0.00115
"3186",2019-04-16 23:54:56,5180973,0.7,2,3712,0.000994444444444444
"3187",2019-04-16 23:54:57,5180980,1,2,3714,0.00111111111111111
"3188",2019-04-16 23:54:57,5180990,0.7,2,3716,0.000994444444444444
"3189",2019-04-16 23:54:58,5180997,1.1,2,3718,0.00115
"3190",2019-04-16 23:54:59,5181008,0.7,2,3720,0.000994444444444444
"3191",2019-04-16 23:55:00,5181015,0.7,2,3722,0.000994444444444444
"3192",2019-04-16 23:55:01,5181022,0.7,2,3724,0.000994444444444444
"3193",2019-04-16 23:55:01,5181029,1,2,3726,0.00111111111111111
"3194",2019-04-16 23:55:02,5181039,1.1,2,3728,0.00115
"3195",2019-04-16 23:55:04,5181050,0.7,2,3730,0.000994444444444444
"3196",2019-04-16 23:55:04,5181057,0.7,2,3732,0.000994444444444444
"3197",2019-04-16 23:55:05,5181064,0.7,2,3734,0.000994444444444444
"3198",2019-04-16 23:55:06,5181071,0.7,2,3736,0.000994444444444444
"3199",2019-04-16 23:55:06,5181078,0.7,2,3738,0.000994444444444444
"3200",2019-04-16 23:55:07,5181085,0.7,2,3740,0.000994444444444444
"3201",2019-04-16 23:55:08,5181092,0.7,2,3742,0.000994444444444444
"3202",2019-04-16 23:55:08,5181099,0.7,2,3744,0.000994444444444444
"3203",2019-04-16 23:55:09,5181106,0.7,2,3746,0.000994444444444444
"3204",2019-04-16 23:55:10,5181113,1,2,3748,0.00111111111111111
"3205",2019-04-16 23:55:11,5181123,1,2,3750,0.00111111111111111
"3206",2019-04-16 23:55:12,5181133,0.7,2,3752,0.000994444444444444
"3207",2019-04-16 23:55:12,5181140,0.8,2,3754,0.00103333333333333
"3208",2019-04-16 23:55:13,5181148,0.7,2,3756,0.000994444444444444
"3209",2019-04-16 23:55:14,5181155,0.7,2,3758,0.000994444444444444
"3210",2019-04-16 23:55:15,5181162,0.7,2,3760,0.000994444444444444
"3211",2019-04-16 23:55:15,5181169,0.7,2,3762,0.000994444444444444
"3212",2019-04-16 23:55:16,5181176,0.7,2,3764,0.000994444444444444
"3213",2019-04-16 23:55:17,5181183,0.7,2,3766,0.000994444444444444
"3214",2019-04-16 23:55:17,5181190,0.7,2,3768,0.000994444444444444
"3215",2019-04-16 23:55:18,5181197,0.7,2,3770,0.000994444444444444
"3216",2019-04-16 23:55:19,5181204,0.7,2,3772,0.000994444444444444
"3217",2019-04-16 23:55:20,5181211,0.7,2,3774,0.000994444444444444
"3218",2019-04-16 23:55:20,5181218,0.7,2,3776,0.000994444444444444
"3219",2019-04-16 23:55:21,5181225,0.7,2,3778,0.000994444444444444
"3220",2019-04-16 23:55:22,5181232,0.7,2,3780,0.000994444444444444
"3221",2019-04-16 23:55:22,5181239,0.7,2,3782,0.000994444444444444
"3222",2019-04-16 23:55:23,5181246,0.7,2,3784,0.000994444444444444
"3223",2019-04-16 23:55:24,5181253,0.7,2,3786,0.000994444444444444
"3224",2019-04-16 23:55:24,5181260,0.7,2,3788,0.000994444444444444
"3225",2019-04-16 23:55:25,5181267,0.7,2,3790,0.000994444444444444
"3226",2019-04-16 23:55:26,5181274,0.7,2,3792,0.000994444444444444
"3227",2019-04-16 23:55:27,5181281,0.7,2,3794,0.000994444444444444
"3228",2019-04-16 23:55:27,5181288,0.7,2,3796,0.000994444444444444
"3229",2019-04-16 23:55:28,5181295,0.7,2,3798,0.000994444444444444
"3230",2019-04-16 23:55:29,5181302,0.7,2,3800,0.000994444444444444
"3231",2019-04-16 23:55:29,5181309,0.7,2,3802,0.000994444444444444
"3232",2019-04-16 23:55:30,5181316,0.8,2,3804,0.00103333333333333
"3233",2019-04-16 23:55:31,5181324,1.2,2,3806,0.00118888888888889
"3234",2019-04-16 23:55:32,5181336,0.7,2,3808,0.000994444444444444
"3235",2019-04-16 23:55:33,5181343,0.7,2,3810,0.000994444444444444
"3236",2019-04-16 23:55:34,5181350,0.7,2,3812,0.000994444444444444
"3237",2019-04-16 23:55:34,5181357,0.7,2,3814,0.000994444444444444
"3238",2019-04-16 23:55:35,5181364,0.7,2,3816,0.000994444444444444
"3239",2019-04-16 23:55:36,5181371,0.7,2,3818,0.000994444444444444
"3240",2019-04-16 23:55:36,5181378,0.7,2,3820,0.000994444444444444
"3241",2019-04-16 23:55:37,5181385,0.7,2,3822,0.000994444444444444
"3242",2019-04-16 23:55:38,5181392,1,2,3824,0.00111111111111111
"3243",2019-04-16 23:55:39,5181402,1.1,2,3826,0.00115
"3244",2019-04-16 23:55:40,5181413,1.4,2,3828,0.00126666666666667
"3245",2019-04-16 23:55:41,5181427,0.7,2,3830,0.000994444444444444
"3246",2019-04-16 23:55:42,5181434,0.7,2,3832,0.000994444444444444
"3247",2019-04-16 23:55:43,5181441,0.7,2,3834,0.000994444444444444
"3248",2019-04-16 23:55:43,5181448,1,2,3836,0.00111111111111111
"3249",2019-04-16 23:55:44,5181458,0.7,2,3838,0.000994444444444444
"3250",2019-04-16 23:55:45,5181465,1.1,2,3840,0.00115
"3251",2019-04-16 23:55:46,5181476,0.7,2,3842,0.000994444444444444
"3252",2019-04-16 23:55:47,5181483,0.7,2,3844,0.000994444444444444
"3253",2019-04-16 23:55:47,5181490,0.7,2,3846,0.000994444444444444
"3254",2019-04-16 23:55:48,5181497,0.7,2,3848,0.000994444444444444
"3255",2019-04-16 23:55:49,5181504,0.7,2,3850,0.000994444444444444
"3256",2019-04-16 23:55:50,5181511,0.7,2,3852,0.000994444444444444
"3257",2019-04-16 23:55:50,5181518,0.7,2,3854,0.000994444444444444
"3258",2019-04-16 23:55:51,5181525,0.7,2,3856,0.000994444444444444
"3259",2019-04-16 23:55:52,5181532,0.7,2,3858,0.000994444444444444
